id_cliente,nome_cliente,estado,email,id_venda,id_produto,data_venda,quantidade,preco_unitario,desconto_percent,frete,data_venda_formatada,nome_produto,categoria,preco_custo
299,Ana Paula,MG,cliente299@email.com,212.0,13.0,2024-07-30,3.0,21.59,20.0,8.7,30/07/2024,Fone,Eletrônicos,489.55
299,Ana Paula,MG,cliente299@email.com,634.0,77.0,2025-11-24,2.0,338.84,15.0,12.3,24/11/2025,Feijão,Alimentos,128.87
299,Ana Paula,MG,cliente299@email.com,1120.0,30.0,2027-02-23,6.0,434.93,20.0,33.09,23/02/2027,Calça Jeans,Vestuário,375.12
300,João Silva,SP,cliente300@email.com,61.0,21.0,2024-03-01,3.0,209.0,0.0,1.27,01/03/2024,Cadeiranan,Livros,118.94
300,João Silva,SP,cliente300@email.com,75.0,27.0,2024-03-15,3.0,539.15,5.0,25.59,15/03/2024,Smartphone,Eletrônicos,237.62
300,João Silva,SP,cliente300@email.com,458.0,27.0,2025-04-02,2.0,252.38,0.0,43.33,02/04/2025,Smartphone,Eletrônicos,237.62
300,João Silva,SP,cliente300@email.com,571.0,51.0,2025-07-24,3.0,510.93,5.0,46.75,24/07/2025,Romance,Livros,164.66
300,João Silva,SP,cliente300@email.com,646.0,1.0,2025-10-07,2.0,395.62,10.0,13.44,07/10/2025,Romance Pro,Livros,13.95
300,João Silva,SP,cliente300@email.com,687.0,9.0,2025-11-17,6.0,400.83,20.0,2.28,17/11/2025,Feijão,Alimentos,256.86
300,João Silva,SP,cliente300@email.com,1076.0,13.0,2026-12-11,4.0,379.87,0.0,35.14,11/12/2026,Fone,Eletrônicos,489.55
